,Unnamed: 0,Unnamed: 0.1,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text
15028,21205,24045,muffdive,cisiobrognel,1323943493203640064,2020-11-04 11:01:41,0,,,1.0,I would put a smile on her face with a muffdive!
15029,21206,24046,muffdive,sausageycunt,1323597161783869952,2020-11-03 12:05:29,0,,,1.0,I would muffdive that quiche right in the stinker
15026,21202,24042,muffdive,VillaMad3,1325548213848369920,2020-11-08 21:18:16,0,,,0.0,I wish there was some way I could actually muffdive that game of football nomnomnomnomnom ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…
15030,21207,24047,nipple,CharcoalBeef,1326810611620090112,2020-11-12 08:54:35,0,,,1.0,I remember when you were the new guy with nipple tassles...
15032,21209,24049,nipple,naoyanko,1326810293767340032,2020-11-12 08:53:19,0,,,1.0,thinkin thoughts about nipple clamps
15033,21210,24050,nipple,PBHibbert,1326810136975980032,2020-11-12 08:52:42,0,,,1.0,Nipple. It's the only chafing that's made me bleed ðŸ˜¬
15037,21215,24055,nipple,dreimunoz,1326808780919559936,2020-11-12 08:47:18,0,,,1.0,MY GOD !!! LOOK AT THE SIZE OF THOSE big booba looba BANG BANGS!! those CONGO BONGOS.. THOSE jiggly jiâ€¦
15042,21220,24060,nipple,PupPanda89,1326808035566680064,2020-11-12 08:44:21,1,,,1.0,Turn ons 1: Biting 2: Nipple play 3: sexii undies 4: Pup Play/ Sir pup play Turn offs: 1: Scatt 2: Blood play 3â€¦
15046,21225,24065,nipple,balendr85026905,1326807425832209920,2020-11-12 08:41:55,0,,,1.0,Hot nipple
15048,21227,24067,nipple,Kasung_x,1326806670647889920,2020-11-12 08:38:55,0,,,1.0,"//tw yaoi nsfw Yaois with nipple play are so exquisite, yes show em those tiddies *chef's kiss*"
15049,21228,24068,nipple,OluweJ,1326806545229809920,2020-11-12 08:38:25,0,,,1.0,"Do you know that when you old the nipple and the clitoris at the same time , it will screenshot ðŸ˜Šâ˜ºï¸"
15052,21233,24073,nipple,LongLostTJ,1326804722624420096,2020-11-12 08:31:11,2,,,1.0,MY GOD !!! LOOK AT THE SIZE OF THOSE big booba looba BANG BANGS!! those CONGO BONGOS.. THOâ€¦
15071,21257,24097,nipple,sammiexvi,1326801435057679872,2020-11-12 08:18:07,1,,,1.0,for real I want a giant grape with a nipple in my room that will feed me rioja when I suckle on it
15072,21258,24098,nipple,levitaet,1326801432268369920,2020-11-12 08:18:06,6,,,1.0,IF YOU FLICK YOUR NIPPLE IT GETS HARD IN EXACTLY 7 SECONDS IM OBSESSED WITH THIS FACT BRO PLEASE IF U HAVE BOOBIES TRY IT
15074,21260,24100,nipple,bkiimmy,1326800989006020096,2020-11-12 08:16:21,2,,,1.0,If you wanna suck a lil nipple just say so ... you lil horny freaky fuck ðŸ˜
15085,21279,24119,nipple,1AdryanValle,1326799664528630016,2020-11-12 08:11:05,1,,,1.0,if you wanna suck a lil nipple just say that you lil horny freaky fuck
15087,21281,24121,nipple,William68066313,1326799263947490048,2020-11-12 08:09:29,0,,,1.0,I would love the milk that that would be so wonderful if I could Milk that nipple
15089,21283,24123,nipple,kdragonmusic,1326799082023770112,2020-11-12 08:08:46,0,,,1.0,Iâ€™d love to suck a nipple lol
15092,21286,24126,nipple,shehercuh,1326798994199160064,2020-11-12 08:08:25,1,,,1.0,If u wanna suck a lil nipple just say dat lil horny freaky fuck
15093,21287,24127,nipple,overtimebrady,1326798963408829952,2020-11-12 08:08:18,0,,,1.0,MY GOD !!! LOOK AT THE SIZE OF THOSE big booba looba BANG BANGS!! those CONGO BONGOS.. THOSE jigglâ€¦
15097,21292,24132,nipple,brisam1231,1326797922579640064,2020-11-12 08:04:10,1,,,1.0,âœ¨If you Wanna suck a lil nipple jus say that you lil horny freaky fuck âœ¨
15100,21295,24135,nipple,KateVixenKate1,1326797516491379968,2020-11-12 08:02:33,0,,,1.0,"Iâ€™m going to lightly stroke my finger along your neck, down your chest and around your nipple. Then Iâ€™ll follow witâ€¦"
15106,21303,24143,nipple,baby_caffy,1326796579425169920,2020-11-12 07:58:49,1,,,1.0,Oooh Fiona is that nipple showing signs of excitment ðŸ˜
15107,21304,24144,nipple,Smurrr0,1326796458457169920,2020-11-12 07:58:21,0,,,1.0,Okay so here is my review on this here super soaker 4000 nipple tingler clit shiver nigga get ready to slut me the fuck ouâ€¦
15108,21305,24145,nipple,Mhoni_Hiyst,1326796264382609920,2020-11-12 07:57:34,1,,,1.0,Problem is all these big boobs wey get tiny nipples. U go dey search for the nipple to suck. Very disappointing
15109,21306,24146,nipple,carelesssbear,1326795860689240064,2020-11-12 07:55:58,0,,,1.0,I love that we free the nipple but not the toes
15112,21311,24151,nipple,hoy_ian,1326795223805120000,2020-11-12 07:53:26,0,,,1.0,â¤ï¸ i love your hard nipple titties xx ðŸ‘…ðŸ‘…
15113,21312,24152,nipple,sanxhezfavi,1326795204603620096,2020-11-12 07:53:22,0,,,1.0,this but nipple piercings
15114,21313,24153,nipple,ZOETINGZ,1326795183078380032,2020-11-12 07:53:16,1,,,1.0,gia refusing to eat unless i got both titties out so she can yank &amp; twist on my other nipple girl LEAVE ME ALONE !
15115,21315,24155,nipple,darnell30967145,1326795042099490048,2020-11-12 07:52:43,0,,,1.0,Dss as m them big nipple can I suck on them nipple
15119,21319,24159,nipple,kedi68880891,1326794557049149952,2020-11-12 07:50:47,0,,,1.0,twitter pe allow hai sab... to vaha nipple vala photo dal. . bhar bhar k cmt milege
15122,21324,24164,nipple,iam_kentas,1326793605105779968,2020-11-12 07:47:00,0,,,1.0,Hahahaha ðŸ˜‹ðŸ˜‹ðŸ˜‹ won't you tickle me small? The way you said send it e just make my nipple long like own
15123,21325,24165,nipple,ValkraiiPoP,1326793331880440064,2020-11-12 07:45:55,0,,,1.0,Show nipple
15541,21888,24728,nipple,DeadlyGawjuzz__,1326726653956019968,2020-11-12 03:20:58,0,,,1.0,or trynna suck on the nipple through the shirt lmaooðŸ˜’
15549,21902,24742,nipple,_deandreaa_,1326726033601659904,2020-11-12 03:18:30,0,,,1.0,imagine ya nipple
15031,21208,24048,nipple,MDsWhore,1326810507286749952,2020-11-12 08:54:10,0,,,0.0,"At this point blood link has all my yaoi kinks- hot characters, nipple play, tanned uke, cute asf kids, supernaturaâ€¦"
15034,21211,24051,nipple,HaninderSingh6,1326809928280000000,2020-11-12 08:51:52,0,,,0.0,"Dr. Brown's Original Nipple, Level 1 (0m+), 2 Count"
15035,21213,24053,nipple,hellondascale7,1326809739326589952,2020-11-12 08:51:07,1,,,0.0,When Boosie said â€œIm the nipple on the tittyâ€
15036,21214,24054,nipple,rah_naye,1326808934066350080,2020-11-12 08:47:55,0,,,0.0,Iâ€™ve never seen any of the skinny faves come online and talk about how they had a nipple pasty on for two days whilâ€¦
15038,21216,24056,nipple,DeribaDejene,1326808600556290048,2020-11-12 08:46:35,0,,,0.0,"Jawar Mohammedâ€™s mistresses, Tsedale Lemma, might forget when about 100 million Ethiopians,â€¦"
15039,21217,24057,nipple,FromTheVoids,1326808348562510080,2020-11-12 08:45:35,1,,,0.0,"// yes, my soul is winced also , more like minced into tiny pieces i am okay.. but my heart is brokâ€¦"
15040,21218,24058,nipple,TOMMOSGOLDEN28,1326808065883170048,2020-11-12 08:44:28,0,,,0.0,"Oh, likes to hold his nipple in his mouth when he's driving. Stretchy nips."
15041,21219,24059,nipple,nathalieabreuu_,1326808063978949888,2020-11-12 08:44:28,0,,,0.0,matching nipple piercings??ðŸ˜—
15043,21222,24062,nipple,yunohflwr,1326807824173700096,2020-11-12 08:43:30,1,,,0.0,Doyoung is gonna post something today cuz my right nipple is tingling
15044,21223,24063,nipple,MDsWhore,1326807753235460096,2020-11-12 08:43:13,1,,,0.0,I smell culture and I love it. I specially wrote some horny haikyuu fics just to write about my kinks. Buâ€¦
15045,21224,24064,nipple,billyishome72,1326807605650569984,2020-11-12 08:42:38,0,,,0.0,Thats just a nipple cover lol
15047,21226,24066,nipple,VeryTiredrn,1326807070612590080,2020-11-12 08:40:31,1,,,0.0,Oomf a cat nipple?
15050,21229,24069,nipple,serenaayala,1326806437784240128,2020-11-12 08:38:00,0,,,0.0,How bad is nipple piercing pain...asking for a friend
15051,21231,24071,nipple,onaneyesolomon8,1326805882081070080,2020-11-12 08:35:47,0,,,0.0,How you go just dey dey reason my nipple? I donâ€™t get it ðŸ¤¦ðŸ¾â€â™‚ï¸
15053,21235,24075,nipple,i_am__momma,1326804330419259904,2020-11-12 08:29:37,0,,,0.0,So my nipple ring.. the ball came unscrewed tonight... I was in his chest hair ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ like bruh wtf was you doing to me
15054,21236,24076,nipple,tamascotchi,1326804269077580032,2020-11-12 08:29:23,51,,,0.0,tigger literally pierced my nipple with her claw like there's an entrance AND exit wound ....... this bitch
15055,21237,24077,nipple,DUKEOFAKOBO,1326804039695269888,2020-11-12 08:28:28,0,,,0.0,"I should stop liking my own post ðŸ¤¡.., are u whinning my nipple nhii ðŸ¤£"
15056,21238,24078,nipple,alaga_tommy,1326803685851229952,2020-11-12 08:27:04,0,,,0.0,Not everyone that smoke yesterday able to wake up this morning and trip up again ....for u waking up seeing your dâ€¦
15057,21239,24079,nipple,pyroleka,1326803558159800064,2020-11-12 08:26:33,0,,,0.0,When I got mine done the piercers used a small clap to grip the nipple. He wasnâ€™t just flicking it THATS really scaâ€¦
15058,21240,24080,nipple,NiallJames8787,1326802958437250048,2020-11-12 08:24:10,2,,,0.0,Decided to shave the whole 3 hairs on my chest this morning and now my nipple is bleeding. Great ðŸ‘ðŸ»
15059,21242,24082,nipple,isthatwalker,1326802918054350080,2020-11-12 08:24:01,0,,,0.0,canâ€™t believe Iâ€™ve had nipple rings since I was 18 and I still canâ€™t put the ball back into my hoops ðŸ˜­
15060,21244,24084,nipple,kefayat18973147,1326802845472000000,2020-11-12 08:23:43,0,,,0.0,"Dr. Brown's Original Nipple, Level 1 (0m+), 2 Count Dr. Brown's Original Nipple, Level 1 (0m+)â€¦"
15061,21245,24085,nipple,Nathan66683134,1326802789813580032,2020-11-12 08:23:30,0,,,0.0,She fucking look like Dj dimple nipple tho
15062,21246,24086,nipple,noluthandoasf,1326802767697100032,2020-11-12 08:23:25,0,,,0.0,nipple piercings &gt;&gt;&gt;
15063,21247,24087,nipple,smokecannibals,1326802657038749952,2020-11-12 08:22:58,0,,,0.0,"â€œRemember when Janet had her titty out? Remember when Rhianna had her titty out? Free the nipple, man.â€"
15064,21248,24088,nipple,FromTheVoids,1326802644346789888,2020-11-12 08:22:55,0,,,0.0,// hplz I have a paw patrol bandaid on my nipple I am no longer a bad bitch ;(
15065,21250,24090,nipple,lebo_sepeng,1326802219883180032,2020-11-12 08:21:14,1,,,0.0,Apparently nipple rings never really heal completely
15066,21251,24091,nipple,Aru762mmR,1326802077817860096,2020-11-12 08:20:40,0,,,0.0,this is the power of nipple rolling
15067,21253,24093,nipple,guynamedwink,1326801977284689920,2020-11-12 08:20:16,0,,,0.0,What nipple ring should I getðŸ¤” #nipplepeircings
15068,21254,24094,nipple,TheRealBushrat,1326801715836800000,2020-11-12 08:19:14,0,,,0.0,First of all Trump can slip the nipple. Oh heâ€™s got a outstanding bike.
15069,21255,24095,nipple,itsTodiii,1326801715635640064,2020-11-12 08:19:14,3,,,0.0,If you have a nipple ring how long did it take to heal ?
15070,21256,24096,nipple,awgoats,1326801532948519936,2020-11-12 08:18:30,0,,,0.0,itâ€™ll be baby blue but the bottle name would be smthing like â€œsweet suckle nipple kissâ€ so it feels fancy
15073,21259,24099,nipple,nenitalunitaa,1326801430116659968,2020-11-12 08:18:06,0,,,0.0,Do nipple piercings really get crustyyyy???
15075,21262,24102,nipple,enbyjaehyun,1326800885431879936,2020-11-12 08:15:56,0,,,0.0,"okay i was imagining it right (a daydream) and it was going great until in said daydream, JAEMIN BIT MY NIPPLE ðŸ˜­ â€”â€¦"
15076,21264,24104,nipple,ambitious_kayy,1326800865005590016,2020-11-12 08:15:51,0,,,0.0,"this, but on your nipple ring?? shit has me fighting the mf airrrr ðŸ˜­ðŸ˜­"
15077,21265,24105,nipple,joined2013bitch,1326800827026200064,2020-11-12 08:15:42,0,,,0.0,Thinking about nipple piercing
15078,21266,24106,nipple,orangeorchards,1326800582095600128,2020-11-12 08:14:44,0,,,0.0,grifters grift... when people want to know what tRump is going to do next. follow his moneyâ€¦
15079,21268,24108,nipple,WetKrown,1326800555583409920,2020-11-12 08:14:37,1,,,0.0,"Height: 5â€™2 Shoe Size: 8 Zodiac: Aquarius Piercings: Ear, Septum, Nipple, Navel, VCH Tattoos: 2 Favorite color: Pinâ€¦"
15080,21269,24109,nipple,BooOMeringue,1326800418131869952,2020-11-12 08:14:05,1,,,0.0,"Good. It's the novelty, I guess. I've done it to my nipple one too ðŸ¤¢"
15081,21272,24112,nipple,bbrighttwinnie,1326800259243109888,2020-11-12 08:13:27,0,,,0.0,"[ brightwin, ðŸ”ž ] hanya ada BÊ€ÉªÉ¢Êœá´›, WÉªÉ´, juga kode warna. 3k words, first time, vanilla sex, praise kink, nipple play, finâ€¦"
16173,22919,25759,nutsack,TreyWilkinson94,1326770005434880000,2020-11-12 06:13:14,1,,,1.0,"If trump gets this overturned, I rubbin nutsack on facial features"
16176,22923,25763,nutsack,SouthParkey,1326767148363089920,2020-11-12 06:01:52,0,,,1.0,"Eric Cartman: You so much as TOUCH kitty's ass, and I'll put a firecracker in your nutsack and blow your balls all over your pants."
16201,22951,25791,nutsack,coopdaloop_,1326730146049629952,2020-11-12 03:34:50,2,,,1.0,Your big hairy nutsack thatâ€™s where
16202,22952,25792,nutsack,xobeath,1326727082601309952,2020-11-12 03:22:40,0,,,1.0,come play with my nutsackðŸ‘‰ðŸ‘ˆðŸ¥º
16203,22954,25794,nutsack,pirategalore,1326726174479960064,2020-11-12 03:19:04,0,,,1.0,Why the fuck did Microsoft flash me with a nutsack.
16204,22955,25795,nutsack,xobeomgyu,1326726160538070016,2020-11-12 03:19:00,0,,,1.0,dads nutsack old
16254,23016,25856,nutsack,DeltaAirlinees,1326647181252630016,2020-11-11 22:05:10,4,,,1.0,TWITTER SHOULD SUCK MY LEFT NUTSACK
16652,23570,26410,nutsack,DreadfulMooty,1325975411751209984,2020-11-10 01:35:48,3,,,1.0,I had a dream last night where Phil was greasing my face with his sweaty nutsack that he had not wâ€¦
16148,22890,25730,nutsack,FantasyHelpLin1,1326815518376989952,2020-11-12 09:14:05,0,,,0.0,"If you have a problem with climate change, you should ask Buffy the nerdy slayer for help by calling 1-800-NUTSACK."
16149,22891,25731,nutsack,thatboyneeraj,1326814837490419968,2020-11-12 09:11:22,0,,,0.0,"absolute crap service, lost both mine and my brother Diwali post from our parents as weâ€™re unable toâ€¦"
16150,22892,25732,nutsack,HurtDemon,1326813889091120128,2020-11-12 09:07:36,0,,,0.0,my nutsack nigga
16151,22893,25733,nutsack,jp1889,1326813510291099904,2020-11-12 09:06:06,0,,,0.0,don't put your nutsack on his drums ðŸ˜‚
16152,22894,25734,nutsack,snooziewoozie,1326813154521700096,2020-11-12 09:04:41,1,,,0.0,You like when your left nutsack explodes and millions of spiders come out and start raining down on your asshole.
16153,22895,25735,nutsack,MoyesMo,1326812012047889920,2020-11-12 09:00:09,0,,,0.0,Two all expenses paid trips to Hold my nutsack and sing me a lalaby
16154,22896,25736,nutsack,actual_cartman,1326807928959970048,2020-11-12 08:43:55,0,,,0.0,"You so much as touch Kitty's ass, and I'll put a firecracker in your nutsack and blow your balls all over your pants."
16155,22897,25737,nutsack,bunnyisms1,1326807737301250048,2020-11-12 08:43:10,1,,,0.0,if you call me baby bird itâ€™s on sight I donâ€™t want to be compared to a nutsack looking bastard
16156,22898,25738,nutsack,momsnewlover,1326806300609659904,2020-11-12 08:37:27,0,,,0.0,"roughly twelve times a month, i sit down in this chair, notice the Leatherman Wingman multitool resting in one of tâ€¦"
16157,22899,25739,nutsack,TAZdashit1,1326802480466840064,2020-11-12 08:22:16,0,,,0.0,This a nutsack Halloween costume?
16668,23586,26426,orgasim,Williambaker800,1325980634431559936,2020-11-10 01:56:33,0,,,1.0,If I was with you. You would never stop orgasim
16673,23591,26431,orgasim,Selenesoless,1325490076672000000,2020-11-08 17:27:15,0,,,1.0,DAMN!!!! That ORGASIM was Good to U wasn't it.
16690,23609,26449,orgasim,DiYaku2,1324592737849649920,2020-11-06 06:01:33,0,,,1.0,Maybe she learned it from her mother that being choked brings quick orgasim
16655,23573,26413,orgasim,BChavis21,1326601581853360128,2020-11-11 19:03:58,0,,,0.0,Biggest difference is that there's an orgasim involved
16656,23574,26414,orgasim,MaboreNorea,1326538733944859904,2020-11-11 14:54:14,1,,,0.0,Have you tried giving yourself an orgasim? ðŸ˜œðŸ˜˜
16657,23575,26415,orgasim,dreamdaddyx,1326489458506690048,2020-11-11 11:38:26,1,,,0.0,Yes Iâ€™m a bowcat idk why ur being like eww not my fault ur girl donâ€™t have a orgasim
16973,24077,26917,pecker,MatthewNewell67,1326798538832009984,2020-11-12 08:06:37,0,,,1.0,Keep your pecker up.
16975,24079,26919,pecker,Retrievals1,1326790359746269952,2020-11-12 07:34:06,2,,,1.0,Like my pecker?
16976,24080,26920,pecker,SeveralMadmen,1326790334387510016,2020-11-12 07:34:00,1,,,1.0,Wanna see my pecker?
16979,24083,26923,pecker,PublisherJane,1326788915026680064,2020-11-12 07:28:22,0,,,1.0,"I bet. Keep your pecker up, lovely xx"
16981,24085,26925,pecker,ColinWNo9,1326787365239739904,2020-11-12 07:22:13,1,,,1.0,I hope he keeps his pecker up ðŸ”
16987,24091,26931,pecker,TraderDoc69,1326772031740920064,2020-11-12 06:21:17,0,,,1.0,Maybe don't whip your little pecker out next time
16988,24093,26933,pecker,lievrebrun,1326768943239990016,2020-11-12 06:09:00,0,,,1.0,Exactly. You release your need to be right all the time &amp; weâ€™ll be fantastic together. Complete symbiotic relationsâ€¦
16989,24094,26934,pecker,MountainIronFi1,1326768339021129984,2020-11-12 06:06:36,0,,,1.0,It's the hard pecker in the white jockstrap for me.
16990,24095,26935,pecker,rainwatercreek,1326767559656470016,2020-11-12 06:03:31,0,,,1.0,Isn't this the fella who played with his pecker on a zoom call at work?
16996,24101,26941,pecker,madd_sam,1326761694547290112,2020-11-12 05:40:12,0,,,1.0,With one hand on the pecker n one hand on the page?
16999,24105,26945,pecker,CaboCee_,1326752997309900032,2020-11-12 05:05:39,0,,,1.0,lmao ew . im in some random nigga close friends on ig &amp; i just seen his pecker ðŸ¤¢
17004,24111,26951,pecker,youngman541,1326747761778149888,2020-11-12 04:44:50,0,,,1.0,This bastard has probably had more female staffers on his pecker than anyone!
17017,24125,26965,pecker,ilSavio,1326741268123229952,2020-11-12 04:19:02,0,,,1.0,"haha well said, but it will have to be on prime time. Touch your pecker on Zoom, now he wants more publicity"
17018,24126,26966,pecker,NoRestEver,1326740923624150016,2020-11-12 04:17:40,0,,,1.0,i will never kiss on your pecker
17020,24128,26968,pecker,After930MeetMe,1326740216808430080,2020-11-12 04:14:51,0,,,1.0,And sent him a picture of my pecker. Weâ€™re all squared.
17021,24129,26969,pecker,jguy4669,1326736904046269952,2020-11-12 04:01:42,0,,,1.0,Is that supposed to be a glory hole for your tiny pecker?
17022,24130,26970,pecker,After930MeetMe,1326736649821230080,2020-11-12 04:00:41,0,,,1.0,"Bigger than your pecker, for sure."
17023,24131,26971,pecker,DDrewbert,1326734461183150080,2020-11-12 03:51:59,3,,,1.0,decided to bring Barnieâ€™s pecker to the party
17025,24133,26973,pecker,BAKKOOONN,1326733949251369984,2020-11-12 03:49:57,33,,,1.0,duhhhh im jacking off my pecker!!!
17026,24134,26974,pecker,HUMANHATER7,1326732076801019904,2020-11-12 03:42:31,0,,,1.0,He had all control of his pecker so I think he should own some of this
16965,24069,26909,pecker,Dylan93053349,1326813864009349888,2020-11-12 09:07:30,2,,,0.0,"Keep your pecker up mate , itâ€™s just a few goons on a keyboard , it only hurts if it ringsâ€¦"
16966,24070,26910,pecker,jintygal31,1326807386787599872,2020-11-12 08:41:46,0,,,0.0,"He's been well plucked, had his wings clipped, batteries removed, deposed of his crâ€¦"
16967,24071,26911,pecker,QuornDog15,1326806429974579968,2020-11-12 08:37:58,0,,,0.0,Oh my goodness! Beating off a rampant pecker in Tescos carpark? Whatever next dear?
16968,24072,26912,pecker,Ochogeson,1326805259839300096,2020-11-12 08:33:19,0,,,0.0,And they make sound like wood pecker bird
16969,24073,26913,pecker,ekideme,1326803673356359936,2020-11-12 08:27:01,0,,,0.0,"PECKER??? LIKE SOME KINDA BIRD??? LMAOOOOOO ZJSMAMAM NEW BIRD SPECIES: MONSTER PECKER, BIRDS W/ Eâ€¦"
16970,24074,26914,pecker,joongdoks_hands,1326801426346099968,2020-11-12 08:18:05,0,,,0.0,Monster pecker... ðŸ—¿ðŸ—¿
16971,24075,26915,pecker,Spyroturbo10,1326800497454550016,2020-11-12 08:14:24,0,,,0.0,"= Next queue guest !, you want try a hot hole ? = [ OC i.Robert-Pecker ]"
16972,24076,26916,pecker,ToeKnocks,1326800336502330112,2020-11-12 08:13:45,0,,,0.0,Kompromat that trump &amp; David Pecker have on them. Also don't want to anger the torch-wielding slack jawed iâ€¦
16974,24078,26918,pecker,PlanetVicster,1326793759577799936,2020-11-12 07:47:37,0,,,0.0,Put your pecker away ðŸ‘ƒ #thoughtfortheday
16977,24081,26921,pecker,sextoymelbourne,1326789369613659904,2020-11-12 07:30:10,1,,,0.0,Play now pay later with zip pay Itâ€™s not a party until someone straps-on The Original Mr. Pâ€¦
16978,24082,26922,pecker,excusemeson,1326789003379689984,2020-11-12 07:28:43,1,,,0.0,nobody: nobody at all: not a single person: me: oi me pecker proper concave lads
16980,24084,26924,pecker,brlawson1996,1326787642307079936,2020-11-12 07:23:19,0,,,0.0,That's funny cause the bird looks like woody wood pecker and now that's showing my age
16982,24086,26926,pecker,JunkYardBlonde,1326783755223180032,2020-11-12 07:07:52,0,,,0.0,Herman Pecker Saw Dust Christmas Mice 1960s #red #green #christmasmouse #kitschmas #sawdustmiceâ€¦
16983,24087,26927,pecker,mangomule1,1326776198442210048,2020-11-12 06:37:50,1,,,0.0,Excuse the pecker
16984,24088,26928,pecker,pecker_22,1326775107830820096,2020-11-12 06:33:30,0,,,0.0,Raaaaiiiiderss.
16985,24089,26929,pecker,pecker_22,1326774906663689984,2020-11-12 06:32:42,0,,,0.0,ðŸš¨Trevor Bauer wins the NL Cy Young award ðŸš¨ -Led NL with 1.73 ERA -3rd in MLB with 100 Kâ€™s -1st Reds Cy Young in franchise histâ€¦
16986,24090,26930,pecker,The_Albinoshrek,1326773584593900032,2020-11-12 06:27:27,4,,,0.0,Her: Ahh don't worry sweety 1 in 4 men over the age of 40 can't get their pecker hard
16991,24096,26936,pecker,woodenpearls,1326763833030000128,2020-11-12 05:48:42,0,,,0.0,Doesnâ€™t Rudy have some pecker/shirt tucking to do??
16992,24097,26937,pecker,LaS_723,1326763070589459968,2020-11-12 05:45:40,0,,,0.0,Speak for yourself. I have four câ€¦
16993,24098,26938,pecker,pelham123456,1326762438956630016,2020-11-12 05:43:10,32,,,0.0,Toobin was a great writer and itâ€™s a shame he pulled his pecker out on a Zoâ€¦
16994,24099,26939,pecker,Sean50583604,1326762166083579904,2020-11-12 05:42:05,0,,,0.0,"Sounds like the old ""catch and kill"" to me Learned that from your pecker friend didnt you?"
16995,24100,26940,pecker,trumptagious,1326761742261760000,2020-11-12 05:40:24,0,,,0.0,Keep your pecker in your pants next time
16997,24103,26943,pecker,JorgioDon,1326760204965469952,2020-11-12 05:34:17,0,,,0.0,Im just a pecker! lookin' for a cooter!
16998,24104,26944,pecker,MitchellTimMcD,1326754695843630080,2020-11-12 05:12:24,0,,,0.0,Youâ€™ve got nothing Pecker
17000,24106,26946,pecker,CeoLangley,1326752879437339904,2020-11-12 05:05:10,0,,,0.0,s pecker just shriveled a bit.
17085,24201,27041,peni5,marktopp47,1323653181415600128,2020-11-03 15:48:05,1,,,1.0,What a PENI5
17083,24199,27039,peni5,DKfloormat,1325882727359510016,2020-11-09 19:27:30,0,,,0.0,Maybe they themselves simply donâ€™t want to? Besides I donâ€™t exactly see men saddling up for threesomes involving anâ€¦
17723,25513,28353,penis,HungDaddyDabi,1326799655884250112,2020-11-12 08:11:03,1,,,1.0,"My cock is large, did I mention Iâ€™m hung? Also my penis is big"
17726,25517,28357,penis,RikiThompson1,1326799196951859968,2020-11-12 08:09:13,0,,,1.0,Lets say vagina is a garage. My penis is a truck (loooong truck). I parked my truck in your mother.
17328,24902,27742,penis,MaryceChan,1326821843458779904,2020-11-12 09:39:13,0,,,0.0,Male TransSexuals minus a penis living asâ€¦
17329,24903,27743,penis,so_soyecious,1326821832880760064,2020-11-12 09:39:10,0,,,0.0,Everything is penis. Irritants
15634,22200,25040,pussy,JadiaMayy,1326814210257540096,2020-11-12 09:08:53,0,,,1.0,sometimes I b tripping but my pussy great and my heart is pure so I can do that ðŸ˜ŒðŸ˜ŒðŸ˜Œ
15635,22201,25041,pussy,SqueakyRoo,1326814200182789888,2020-11-12 09:08:50,0,,,1.0,My pink pussy is ready! Toy: Large maremaker from
15636,22202,25042,pussy,stillnickk,1326814188610720000,2020-11-12 09:08:48,0,,,1.0,want my face to be in some pussy
15637,22203,25043,pussy,MrRadola,1326814186169619968,2020-11-12 09:08:47,0,,,1.0,WoW so beautiful nice ass and nice pussy
15638,22204,25044,pussy,RosaMelindaa,1326814157920839936,2020-11-12 09:08:40,0,,,1.0,Opening my pussy for you. Slide in
15640,22206,25046,pussy,HansTheTrapper,1326814140783000064,2020-11-12 09:08:36,0,,,1.0,with this pussy baby you should feel privileged!
15641,22207,25047,pussy,ROSABOT45,1326814120843170048,2020-11-12 09:08:32,0,,,1.0,not gonna lie i did learn a lot inside that bear pussy
15642,22208,25048,pussy,Bigcock38284014,1326814105261509888,2020-11-12 09:08:28,0,,,1.0,Pussy to suck
15646,22212,25052,pussy,hovlistuen,1326814042934159872,2020-11-12 09:08:13,0,,,1.0,"Delicious pussy, mmmmm"
15647,22213,25053,pussy,BinnieDaMan,1326814040925080064,2020-11-12 09:08:13,0,,,1.0,You heard me pussy
15649,22215,25055,pussy,swagmeoutarty,1326814024193860096,2020-11-12 09:08:09,0,,,1.0,Come and put that pussy on me
15650,22216,25056,pussy,karriekardash,1326814022264519936,2020-11-12 09:08:08,0,,,1.0,"Attitude bad , pussy too good, when he say fuck me ðŸ–•ðŸ¾I tell him fuck me good ðŸ˜œ"
15651,22218,25058,pussy,NegusDickk,1326813974139160064,2020-11-12 09:07:57,0,,,1.0,Shiii Fat Women Pussy Make Ya Nut QuickðŸ’¦
15654,22222,25062,pussy,hovlistuen,1326813949006899968,2020-11-12 09:07:51,0,,,1.0,"I love to lick ur pussy, mmmmmmmmm"
15655,22223,25063,pussy,Christian42d1,1326813912143099904,2020-11-12 09:07:42,0,,,1.0,nice metallic big ringed pussy
15656,22224,25064,pussy,tommy_scrapegod,1326813892962619904,2020-11-12 09:07:37,0,,,1.0,The guy who ate my Pussy the best got me blocked bruh Iâ€™m bout to send a letter to his house
15658,22226,25066,pussy,liltimmytimsbbg,1326813871135460096,2020-11-12 09:07:32,0,,,1.0,THIS MF RLY ASKED ME â€œWHAT ARE WE EATINGâ€ .. BIGCH U EATING PUSSY
15659,22227,25067,pussy,barkanone,1326813846791569920,2020-11-12 09:07:26,0,,,1.0,Good pussy really breaks a man
15662,22230,25070,pussy,Bowmanzack26,1326813795889669888,2020-11-12 09:07:14,0,,,1.0,Yummy beautiful pussy ðŸ˜‹
