,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text
703,Dick for brains,wicked_wilf,1.32e+18,06-11-2020 15:37,0,,,0,"Yo@kuding_cha poor redneck are kidding, Wolverhampton born and bread you dick. 15 miles away from Birmingham if you need to look it up on a map.. The word Libtard is synonymous the world over for whiney Liberal nonces with brains of dog shit."
323,bitchtits,fleurdemlis,1.33e+18,09-11-2020 01:47,0,,,0,"Hey bitchtits, just thought you’d like a reminder that your golden calf lost. Bigly."
351,bite me,Ally_moonboozi,1.33e+18,11-11-2020 07:55,0,,,0,Bite me and you die
1305,big butt,TomTheEboyKing1,1.33e+18,11-11-2020 07:10,1,,,0,#PictureEveryDayUntilMonchiGivesUsAnEmote 61 Tuesday means its time for Taco Cat Tom 🌮🦁 &amp; he's got a big furrito ready for taste-testing~ 🌯💢 You bet your butt it won't feel the same afterwards! 🍑🐱
1997,cunnilingus,Donhyce,1.33e+18,11-11-2020 07:02,0,,,1,After this round of fellatio and cunnilingus dear 😍😍
2356,Aroused,___heartlyss,1.33e+18,10-11-2020 15:36,0,,,1,"A woman’s vagina expands when she’s aroused and her clitoris becomes larger when she is aroused... it’s normal, and if it h…"
83,assbandit,_AssBandit_,1.32e+18,04-11-2020 02:07,0,,,0,"mfs be like ""im okay"" then its ""joji - like you do ( slowed + reverb) """
1814,big butt,hotfrenchguy18,1.33e+18,10-11-2020 13:32,0,,,1,"mmm big dick, a little bit beefy, a nice big butt, gosh i wish i had money and you were close to me 😭"
831,Aroused,minv_twt,1.33e+18,10-11-2020 15:39,0,,,0,i am. so aroused as a house of cards stan. this sounds unbelievably good oh my GOD
437,boobs,al4n00d1es,1.33e+18,11-11-2020 07:59,0,,,0,I just wana wear a tube shirt and not have my boobs hurt is that too much to ask for?
893,ass cowboy,tetsusaigay,1.33e+18,10-11-2020 00:34,4,,,0,bout to watch this dumb ass cowboy show for this mf 🙄🙄
433,boobs,peytonsmithh22,1.33e+18,11-11-2020 08:00,0,,,0,Lmao got told I have big boobs well thanks there literally full of milk 24/7 :)
721,Dick for brains,Kalio1456,1.32e+18,03-11-2020 17:46,0,,,0,"We don't want the garbage opinions of a racist, homophobic, dick for brains head."
846,Aroused,Kareemcy_ayomi,1.33e+18,10-11-2020 12:07,0,,,0,"Again, a woman's dressing is not a reason you should be aroused. It just shows that you're sick"
1973,butt,PredictedRuin,1.33e+18,11-11-2020 08:12,1,,,1,Now. Let's get that cute butt.
2267,Aroused,DealMethToKids,1.33e+18,10-11-2020 18:29,0,,,1,Y’all really get sexually aroused by complaining about absolutely nothing
2281,Aroused,on_da_spectrum,1.33e+18,10-11-2020 18:11,26,,,1,"sensually peeling the lid off a Yoplait peach yogurt (with the little chunks of peach in there), then gingerly stuffing my soft cock into the yogurt, getting so aroused that I immediately get hard, and then fucking the yogurt until I cum"
464,Breast Job,__xoxochey,1.33e+18,09-11-2020 19:45,9,,,0,not me looking at breast augmentation before and after again and convincing myself i need a boob job
2464,ass cowboy,TheHipmoobun,1.33e+18,11-11-2020 02:55,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦
2284,Aroused,siviczykowski,1.33e+18,10-11-2020 18:07,0,,,1,i’m aroused
2600,Chode,misheardopmbot,1.33e+18,09-11-2020 23:03,0,,,1,She chokes on chode
446,Breast Job,sydneyyyyyy___,1.33e+18,11-11-2020 05:25,6,,,0,so i need ten grand for a nose job &amp; a breast reduction. where am i going to pull that money out of ? my ass ? guess i gotta start shaking it at a strip club 😂😭
1045,Bad Fuck,lorfadi,1.33e+18,11-11-2020 07:02,0,,,0,I'm back and that chief Simp Jaduong did get an L haha. He can fuck off !!! Buying flowers and parading a wet crack mercha…
1447,Aroused,gowithryanPhoto,1.33e+18,11-11-2020 05:13,1,,,1,Please stop everyone. I can only get so aroused
1336,bitch ass,Ayemnelo,1.33e+18,11-11-2020 07:46,0,,,0,"On the road to riches with diamond rings where real niggas move things with private planes, if you lookin’ for me I’ll be suckin’, duckin’, yo lil bitch ass"
2339,Aroused,LikesKaci,1.33e+18,10-11-2020 16:07,0,,,1,"Last: You like sex, right? You like sensuality, right? Erotic visuals, right? You like feeling excited &amp; aroused, right? And…"
1148,Balls,PrivacyQuest,1.33e+18,11-11-2020 07:21,0,,,0,This is a clear case of if the queen had balls she’d be King
2112,Aroused,PS4Stan91,1.33e+18,10-11-2020 23:16,0,,,1,If your energy and presence alone doesn’t get them aroused they’re not the one for you..
2423,Aroused,Paprika_im_Blut,1.33e+18,10-11-2020 13:14,1,,,1,Don't say the word Kiddos.. Biden may get aroused and stroke out.
483,Breast Man,Gentle_Place,1.33e+18,10-11-2020 22:16,0,,,0,Angola girls actually have small small breasts and I'm a breast man. I'm disappointed 🤦
346,bite me,CountryBoyTay3,1.33e+18,11-11-2020 08:08,1,,,0,My mama always told me don't let the mouth feed you and don't let the mice bite you cuz if American people want to be like American people in this American people don't want to listen what people have to say that's that mean that they don't care about they self and it's sad
1910,boobies,PUMPK1NFA1RY,1.33e+18,11-11-2020 05:44,0,,,1,just want everyone to know you like my boobies :((
657,Cuntass,cuntass_chica,1.33e+18,09-11-2020 17:25,0,,,0,Rolling Ray real live be having me absolutely in tears i love him he is so fucking HILARIOUS 🤣
2048,Cuntass,cuntass_chica,1.33e+18,10-11-2020 04:00,0,,,1,I get mad &amp; turn into the devil
1190,bastard,kirstysemanuel,1.33e+18,11-11-2020 07:23,0,,,0,Please tell me it is because it has been an absolute bastard so far. 🤣
1219,bitch,Queeniieeee,1.33e+18,11-11-2020 07:27,0,,,0,Dude text me and said “ so i gotta question “ I’m like wassup that bitch waited like 30 mins and said i just wanted to make you nervous 😭😭😭😭😭😭😭😭😭😭😭😭 like wht
1537,ass,iAmMaryJane_,1.33e+18,11-11-2020 06:55,0,,,1,Samir is a sick ass nigga 😭
264,bitch,StretchbigIQ,1.33e+18,11-11-2020 07:27,0,,,0,That bitch got 30 bodies but you went on a date
1085,Bad Fuck,Toriitseju,1.33e+18,11-11-2020 06:48,1,,,0,"“Fuck that nigga that you love so bad I know you still think about the times we had I say fuck that nigga that you think you found And since you picked up, I know he's not around”"
2147,Aroused,theladyyasb,1.33e+18,10-11-2020 22:09,0,,,1,Alexandria Ocasio Cortez is highly intelligent and Dean only imagines a twosome with these two women. Dean is either aroused or he thinks Candace can debate on politics policy and community issues I would love to see it.
1319,big butt,Billy_Bud_,1.33e+18,11-11-2020 06:23,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…
28,ass,BrandiTamia,1.33e+18,11-11-2020 06:56,0,,,0,Bouta be some good ass sleep sheets fresh out the dryer
2413,Aroused,SliceTyphoon,1.33e+18,10-11-2020 13:38,6,,,1,"It's painful to laugh, cough, and become aroused - mostly because phantom pain sets in."
2573,boobies,TrudyWo11391037,1.33e+18,11-11-2020 06:45,1,,,1,"Why so cranky ? Breasts are called tits, boobies, fun bags etc 🤷‍♀️"
1616,Bad Fuck,kage_higgin,1.33e+18,11-11-2020 06:45,0,,,1,Its nice having that friend that wants to fuck you so bad even though she’s a girl and you’re gay.
508,brotherfucker,sheri79923585,1.33e+18,08-11-2020 23:24,1,,,0,Nah- we should start with the brotherfucker
1746,bitch,itsmugoerick,1.33e+18,11-11-2020 07:26,1,,,1,i get ma bitch pregnant im a be a better you
1720,Balls,cumtroop,1.33e+18,11-11-2020 07:03,0,,,1,balls Balls ballls fuckk cock and sack
2417,Aroused,CitizenNappa21,1.33e+18,10-11-2020 13:27,1,,,1,I should not be aroused by this
1315,big butt,AdamHofer15,1.33e+18,11-11-2020 06:30,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…
2063,dick beaters,OgMaus,1.32e+18,02-11-2020 23:47,0,,,1,I do it everyday with my girlfriend wipe down before and after and just don't touch your face 😉. Can't trust the grimey ass mfers who touch their dick beaters on everything and never clean up
1704,Balls,ElleLovelandXXX,1.33e+18,11-11-2020 07:10,6,,,1,I don't want a small creampie :( I want youre balls emptied inside me
363,bite me,Dokta_Ian,1.33e+18,11-11-2020 07:20,0,,,0,I just killed a mosquito🦟 that bite me 3weeks ago..that fool didn't know I marked it's face😂😂😂
2335,Aroused,ChrissyCmc,1.33e+18,10-11-2020 16:10,4,,,1,😂😂😂You have slightly aroused Fred...now that is an accomplishment!! 😍
552,cunt,GraanyJanni,1.33e+18,11-11-2020 09:43,0,,,0,"That dopey lying cunt will probably swear he never uttered a word that day, because a big boy did it and ran away and t…"
852,assblaster,scumcreep,1.32e+18,05-11-2020 00:17,3,,,0,Assblaster underestimated
1162,bastard,RobynEssex1,1.33e+18,11-11-2020 07:26,0,,,0,HANSON!! Utter bastard!! Wake up QLD FFS!!!! BREAKING: Pauline Hanson has just done a deal with the LNP to allow employe…
2276,Aroused,schwyhart,1.33e+18,10-11-2020 18:18,4,,,1,"F in the chat for Corbin, he’s clearly constantly aroused"
1815,bitch ass,DynastyGuzman,1.33e+18,11-11-2020 07:46,0,,,1,"Ol hoe ass , trick ass , ready to snitch ass , simp ass , weak ass , bitch"
1808,big butt,StellarBambi,1.33e+18,10-11-2020 16:53,2,,,1,Hut hut one hut hut two big titties and big butt too
1998,cunnilingus,glutenfreevomit,1.33e+18,11-11-2020 06:41,2,,,1,just saw a video of a man performing cunnilingus on a piece of fruit and in thinking damn this pandemic got horny people posting wild shit on the world wide web™️
398,boobies,Boobies_life,1.33e+18,11-11-2020 06:39,0,,,0,Society if I didn’t exist
591,cunt,saltire123,1.33e+18,11-11-2020 08:56,0,,,0,Keep taking them pills you dozy old cunt
1308,big butt,SuriyaVarman19,1.33e+18,11-11-2020 07:02,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…
21,Aroused,eastcoasterica,1.33e+18,11-11-2020 00:23,1,,,0,We’ve aroused the suspicion of the current housemates.
1382,Chode,DrMikeMorbius,1.33e+18,09-11-2020 22:56,1,,,0,"Lol, you are a chode."
510,brotherfucker,dadnier,1.33e+18,08-11-2020 19:03,3,,,0,adds the Receipts for One being a brotherfucker (even if reluctantly) to the callout post
404,boobies,kvrpika,1.33e+18,11-11-2020 06:14,1,,,0,b for boobies!
585,cunt,TheSaltminer,1.33e+18,11-11-2020 09:16,0,,,0,Day going great. I just saw Sam Newman at an intersection in his Bentley and pissed him off by yelling “oh fuck it’s tha…
2251,Aroused,Bleeds_for_Gold,1.33e+18,10-11-2020 18:48,2,,,1,"That's the part that aroused me.. 🤣 God, I'm sick. I deserve this poster."
46,ass,brooklynazriel,1.33e+18,11-11-2020 06:55,0,,,0,"I got a early nail appointment, bout to cancel on bibi ass 🤦🏾‍♀️"
1840,bitchtits,Sammmmm46021663,1.32e+18,04-11-2020 22:21,0,,,1,Says the man with bitchtits 😒😒😒
1576,assclown,mikeron36298705,1.33e+18,10-11-2020 17:57,0,,,1,Billionaire assclown
1317,big butt,Brayhandelgado,1.33e+18,11-11-2020 06:25,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…
2124,Aroused,Shadyass___,1.33e+18,10-11-2020 22:55,2,,,1,If your lurking on my page right now you owe me $20 loser. I know your edging to all my pictures and videos getting aroused by it but scared to approach so now you owe me 🥱 $HersheyChoca WillGetPaidd@gmail.com findom catfishfindom scamfetish paypig humanatm finD finsub
1002,ass,rileylitwick,1.33e+18,11-11-2020 06:55,0,,,0,i hate a farting ass nigga that shit is not funny
681,dick beaters,kbreezyh16,1.32e+18,06-11-2020 02:57,1,,,0,Keep your dick beaters off my tools
1176,bastard,lillysmom58,1.33e+18,11-11-2020 07:25,0,,,0,"I'd like to see Mike Meyers do a variation on ""Fat Bastard"" as Trump. After all, doesn't any movie about th…"
535,cunilingus,sherrylever,1.33e+18,10-11-2020 18:19,24,,,0,Yep we’re definitely in lockdown Instagram message “I like cunilingus” Me “ I prefer sea bass “ 🤦🏻‍♀️🤦🏻‍♀️
2000,cunnilingus,AunDrea911,1.33e+18,11-11-2020 05:11,1,,,1,Why is this so hard?... It states Your Man 🤔 why not pay the tab &amp; he pay in cunnilingus later &amp; I want the sloppy slurp and 2 finger slip and slide 🤷🏽‍♀️
1275,bitch,IceyPanda54,1.33e+18,11-11-2020 07:26,0,,,0,Behind every bad bitch....is a car seat
227,Balls,ggukstethic,1.33e+18,11-11-2020 07:08,3,,,0,bc it didn't have the balls to do so ??????????????????
1481,Aroused,IquantumstateI,1.33e+18,10-11-2020 22:17,0,,,1,Licking your whole body until you become so aroused you cum 😳
1118,Balls,jiIukas,1.33e+18,11-11-2020 07:25,1,,,0,I do not see his balls please direct me 2 them... I looked n I just see shadowed surface of board
1401,cunt,patriotism_real,1.33e+18,11-11-2020 09:09,0,,,0,Piers Morgan wants people who refuse to take the COVID vaccine to be banned from travelling. Authoritarian cunt.
1738,bastard,mercuriaIhighs,1.33e+18,11-11-2020 07:25,0,,,1,dean has always been a horny bastard
2410,Aroused,CoachCum,1.33e+18,10-11-2020 13:44,0,,,1,"when you’re fetishizing children and drawing depictions of minors for the sole reason to get sexually aroused by them, that’s pretty suspect lmfao."
1419,eat me,webebeshay,1.33e+18,11-11-2020 10:50,0,,,0,"Love Killa 2nd win = another chaotic encore including: shownu’s ‘I want you eat me like a main dish’, kihyun hitting shownu…"
1582,asslick,elliasajadi,1.33e+18,10-11-2020 22:28,0,,,1,Shameful lots. Y'all are just as gullible and clueless as the govt you asslick.
632,Cuntass,cuntass_chica,1.33e+18,11-11-2020 00:45,0,,,0,I’m PRESSURE!
1530,ass,britneyyspeers1,1.33e+18,11-11-2020 06:55,0,,,1,girls b like “send him a pic of your ass/tiddies he’s probably sad rn” girl fuck him. he can go cry 😹😹
908,ass cowboy,Older_than_Mud,1.33e+18,09-11-2020 20:49,0,,,0,"DeNiro as the character Rowdy Yates would've been a scream . How many times have you seen a New York cowboy round up strays with a cab ? R.D. : "" Get your 4-legged bitch ass in here before I find the A-1 sauce ! ! """
2319,Aroused,blackmendicant,1.33e+18,10-11-2020 17:04,0,,,1,"Just like the rest of the kink community, they living out their race play kink. It’s an anti black kink... thats the onl…"
1696,Balls,shiviesweet,1.33e+18,11-11-2020 07:12,1,,,1,"I mean vaginas are great I'm just not sure I would want one permanently on my back. Could you imagine how funny it would be if a dude did that? Just a giant dick on the back. I LOVE MY DICK, I would pay money to see that...... with a big ol set of blue balls.😂😂"
2508,Balls,hobisupremacy,1.33e+18,11-11-2020 07:22,1,,,1,it's about the WHOLE BODY and you only though of the balls. this is sexist 😾
924,ass,ogcalebg,1.33e+18,11-11-2020 06:56,0,,,0,I hope you like men that are ass’ ....cus I’m ass at everything
1421,eat me,kihyuniemx,1.33e+18,11-11-2020 10:50,0,,,0,Shownu doing Changkyun's rap part in Love Killa during their winning ceremony!! 🐻Dats right~ Look into ma eyes~ Strai…
986,ass,_PradaYu,1.33e+18,11-11-2020 06:55,0,,,0,I like cash &amp; my hair to my ass😝💲
2151,Aroused,YBTunz_MOI,1.33e+18,10-11-2020 22:00,0,,,1,"The blood pressure rises when an individual is aroused. When he’s close to orgasming, body muscles are gripped and the se…"
1768,big butt,voyeur59500,1.33e+18,11-11-2020 06:23,1,,,1,I love your big butt 😍
2593,boobies,sushiluvsyou,1.33e+18,11-11-2020 06:08,1,,,1,// nsfw ( ? ) SAMATOKI BOOBIES BIG BAHONKA DONKS MOMMY MILKERS OH MT GODDDNWUWHDHSH WOOOAHGGGA IM GONNA WHHHHRHHRHH TIDDIES IN MY MOUTH NOWWWW
223,Balls,MGroyper2,1.33e+18,11-11-2020 07:09,1,,,0,Grow some fucking balls
2237,Aroused,FukbeinSocial,1.33e+18,10-11-2020 19:10,0,,,1,Something about a women’s back dimples that get me aroused every time
1524,ass,Slimanese,1.33e+18,11-11-2020 06:55,0,,,1,LMFAOOO u pathetic ass bitch 😂😂
1059,Bad Fuck,GunnerArchitect,1.33e+18,11-11-2020 06:57,0,,,0,If you want to watch family films on Netflix so bad just turn on some Studio Ghibli man. Don't fuck with everyone like t…
521,butt,douglasisonline,1.33e+18,11-11-2020 08:23,1,,,0,butt party sit
248,bitch,MiaVanoni,1.33e+18,11-11-2020 07:27,0,,,0,"You can’t just block someone on Venmo when you owe them money, that’s not how it works, plus I still have a key to your apartment bitch 😂 I will steal all of your spices in the middle of the night, don’t play with me."
2053,cunthole,mekaa34,1.33e+18,10-11-2020 22:12,0,,,1,Girl suck yuh rasshole.. birthday greeting cunthole
999,ass,NTrexit,1.33e+18,11-11-2020 06:55,0,,,0,please delete this ass clown’s account. PLEASE.
897,ass cowboy,jacob___fields,1.33e+18,09-11-2020 23:57,0,,,0,I want a big ass 10 gallon cowboy hat
1592,asslicker,Douglas72505022,1.33e+18,10-11-2020 21:17,0,,,1,Says a asslicker
811,Aroused,Juddisyourgirl,1.33e+18,10-11-2020 16:56,0,,,0,○sexually aroused ○happy ●what is the sole purpose of my existence? what is my life?
1436,eat me,AremoQueenIdia,1.33e+18,11-11-2020 10:48,0,,,0,Breakup can’t make me forget Food. after I eat I’ll be alright
2100,Aroused,JustWhatcause,1.33e+18,11-11-2020 00:01,1,,,1,She seems pretty aroused though
2069,Dick for brains,lwt28th,1.32e+18,06-11-2020 22:30,12,,,1,louis' dick really takes up an awful lot of space in their brains for people who claim to hate him
669,cunthole,DermotQuinn,1.33e+18,07-11-2020 16:54,0,,,0,Now go fuck yourself and crawl back to the syphilis ridden cunthole ypu came from.
1296,bitch,1840priest,1.33e+18,11-11-2020 07:26,0,,,0,if my patna gettin jumped ion care if its 4 midgets and he winning ima up dat bitch 9 times outta 10
904,ass cowboy,WhyTimmySmiles,1.33e+18,09-11-2020 22:24,0,,,0,"Idgaf if I walked out my house in a fedora, cheetah leggings and cowboy boots. You damn straight I’m walking smiling with my head up... I’m a fine ass bitch REGARDLESS 🥳"
263,bitch,ENVYShann1K,1.33e+18,11-11-2020 07:27,0,,,0,Bitch I don’t get left ima leaver .
