,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
1888,Aroused,neuropsychfacts,1.33e+18,10-11-2020 17:47,0,,,1,"Women communicate sexual emotions through scent, using chemosignals. Men detect these signals and can experience increases in sexual arousal and sexual motivation. Men can smell when a woman is aroused.",,,
3128,eat pussy,urcuddlybaby,1.33e+18,11-11-2020 08:05,0,,,1,"i think it would be lots of fun for me to eat out a cute girl while she is on zoom, seeing her suffer to stay quiet, seeing…",,,
602,Balls,irish_balls,1.33e+18,11-11-2020 07:07,0,,,0,Ffs asshole,,,
2542,boobies,leakumarii,1.33e+18,11-11-2020 06:33,0,,,1,boobies so soft n squishy,,,
2577,boobies,lovefatals,1.33e+18,11-11-2020 07:21,0,,,1,HOURLY BOOBIES,,,
2141,ass cowboy,Buffsnagon,1.33e+18,11-11-2020 06:18,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦,,,
111,Aroused,zen_eme,1.33e+18,10-11-2020 15:47,0,,,0,○sexually aroused ○happy ●what is the sole purpose of my existence? what is my life?,,,
951,bitchtits,sawaraczar,1.32e+18,05-11-2020 08:36,0,,,0,"Zip it, bitchtits.",,,
597,Balls,daphoto,1.33e+18,11-11-2020 07:09,0,,,0,Here is something fun I wrote if you need a distraction!,,,
289,ass cowboy,Mrsjdiaz7six,1.33e+18,11-11-2020 05:26,0,,,0,"My bad, i just know you always have a fire ass comeback or reply to things.",,,
1013,boobies,wtfviviannn,1.33e+18,11-11-2020 06:18,0,,,0,Our boobies just wanna leave our body 😭🤚🏻,,,
2198,AssMan,AssMan_1979,1.33e+18,10-11-2020 20:10,0,,,1,I want to touch your butt.♥️😍,,,
1382,Cuntass,cuntass_chica,1.33e+18,09-11-2020 21:12,0,,,0,Demon time 😈,,,
3532,sodomize,serinessi,1.33e+18,11-11-2020 03:36,0,,,1,"Yeah, don't they like sodomize them there? Especially the pedophiles, oh God.",,,
3432,slut,Ortiz4523,1.35e+18,09-01-2021 09:17,0,,,1,Go to sleep slut,,,
750,big butt,EscaleraMatthew,1.33e+18,11-11-2020 06:34,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
240,ass,baddieassley,1.33e+18,11-11-2020 06:55,0,,,0,Well then- 💔 um....... yeah my ass is too tired to think of songs rn💀,,,
2330,Balls,daedaedaepivot,1.33e+18,11-11-2020 07:01,1,,,1,not my penis balls!,,,
1044,boobies,sabrinagvx,1.33e+18,11-11-2020 06:29,0,,,0,"Any girls here know where I can get good sports bra for big boobies, the girls need support yet comfort hahah",,,
3369,skank bitch,thndrth0t,1.32e+18,05-11-2020 15:17,2,,,1,so funny how you used to call her a skank hoe whore�..... you the skank hoe whore now bitch wtf,,,
2214,Bad Fuck,unathii_TR,1.33e+18,11-11-2020 06:45,0,,,1,I'm a bad bitch fuck the bitch.,,,
445,Bad Fuck,TheSeabasher,1.33e+18,11-11-2020 07:02,0,,,0,people keep saying the new seasons of doctor who are bad but chibnall made it possible for the Master to theoretically have seen all of the Hatsune Miku concerts live so fuck you this is GREAT,,,
3090,eat pussy,bigchiefenkay,1.33e+18,11-11-2020 08:38,0,,,1,• please don't lick as if you have not eaten for days. Eat with respect &amp; observe pussy😋 eating manners. (This will hel…,,,
3102,eat pussy,immichaelwithaB,1.33e+18,11-11-2020 08:27,0,,,1,I eat pussy for my own pleasure,,,
2356,bastard,sharpbuttholes,1.33e+18,11-11-2020 07:26,0,,,1,He gets cucked by some hockey dude,,,
1376,Cuntass,mulleane,1.33e+18,10-11-2020 13:19,0,,,0,"Ur cuntass perspective already tells if it’s worth to argue w u or not. Keep silence in order to not embarrass yourself like this, take it as an advice :3",,,
3145,eat pussy,bloominbri,1.33e+18,11-11-2020 07:54,0,,,1,TL sleep? I eat pussy like it’s my last meal.,,,
948,bitchtits,ZacCoffman,1.32e+18,06-11-2020 00:04,0,,,0,No questions from the press after spewing his word vomit because Donnie Bitchtits is a PUSSY,,,
3093,eat pussy,kimoreochi,1.33e+18,11-11-2020 08:37,0,,,1,HOW TO EAT PUSSY! ..........THREAD! 👅💦,,,
1139,brothel,amjunek,1.33e+18,11-11-2020 05:43,3,,,0,"You’ve heard of Bryson’s Brothel, but have you heard the good news of Allen’s Abbey?",,,
1776,Aroused,sivausha1980,1.33e+18,10-11-2020 20:58,0,,,1,Inner feelings aroused you..:-),,,
1346,cunt rag,Dog76Sheep,1.33e+18,10-11-2020 20:01,2,,,0,Finally! The proper use of cunt rag in a sentence,,,
2507,bite me,Cor_eee,1.33e+18,11-11-2020 06:31,1,,,1,Bitches bite me so I had to put them on a diet 🤪,,,
2014,Aroused,Paprika_im_Blut,1.33e+18,10-11-2020 13:14,1,,,1,Don't say the word Kiddos.. Biden may get aroused and stroke out.,,,
2594,boobies,TrudyWo11391037,1.33e+18,11-11-2020 06:45,1,,,1,"Why so cranky ? Breasts are called tits, boobies, fun bags etc 🤷‍♀️",,,
1057,Boobjob,elonmus07063473,1.33e+18,11-11-2020 04:46,0,,,0,lemme hodl $11k to get this girl a boobjob,,,
941,bitchtits,PhattyDevito,1.33e+18,07-11-2020 18:41,1,,,0,Bye Mango Von Bitchtits. Just pack your McDonalds and go away. YOU’RE FIRED!,,,
1825,Aroused,wack_demarco,1.33e+18,10-11-2020 19:14,8,,,1,this user is aroused,,,
2856,cum guzzler,LanaAnal4,1.33e+18,10-11-2020 16:34,3,,,1,"I am a cum guzzler, gimme, gimme 🍆💦😛",,,
3273,prostitute,gatoenbota,1.33e+18,11-11-2020 01:15,0,,,1,"Dr. Biden is just a real lady, the other is a prostitute made First Lady by the gang boss.",,,
2600,boobies,EvolvedAura,1.33e+18,11-11-2020 06:32,1,,,1,hehe boobies 😏,,,
781,bitch,erodaimprint,1.33e+18,11-11-2020 07:27,0,,,0,this bitch,,,
403,Bad Fuck,fbmajoc,1.33e+18,11-11-2020 07:04,0,,,0,down bad but fuck it we ball,,,
2367,big butt,__ktizzle,1.33e+18,11-11-2020 05:24,0,,,1,Big titties big butt too 🤷🏽‍♀️,,,
2654,Breast Man,Bin_ismail_,1.33e+18,10-11-2020 23:40,0,,,1,"As a man, I'm not working for 12 hours to come home and look at small breast. I'm sorry",,,
2091,ass,iAmMaryJane_,1.33e+18,11-11-2020 06:55,0,,,1,Samir is a sick ass nigga 😭,,,
324,ass cowboy,cowboy_steel,1.33e+18,10-11-2020 00:27,0,,,0,Remind me to do a super bad ass and cool piece of art for issue 4.,,,
254,ass,TheIcePirate,1.33e+18,11-11-2020 06:55,0,,,0,🚨 Last chance to #WIN an Xbox SERIES X! 🚨 AND FOLLOW + REPLY WITH #TheFalconeer! Show us your big ass bird! ENTRIES CLOSE…,,,
3197,eat pussy,iamarabiannn,1.33e+18,11-11-2020 07:15,0,,,1,“ Tomorrow isn’t promised.. eat her pussy today “,,,
891,bitch,fxckmyIife666,1.33e+18,11-11-2020 07:26,0,,,0,hi I’m the dumb bitch who decided to watch pokémon I choose you movie and shit made me cry /: don’t know why I’m always surprised that Pokémon makes me cry,,,
1226,Cockhead,B1GBEN247,1.32e+18,06-11-2020 12:15,0,,,0,Let’s face it he’s a cockhead😅,,,
2536,boobies,vomitmop,1.33e+18,11-11-2020 07:21,0,,,1,wanna stuff my face into some boobies,,,
650,Balls,SmudgeStan,1.33e+18,11-11-2020 07:22,0,,,0,Three wickets in 11 balls from Mitch Swepson to spin Queensland to victory! #SheffieldShield,,,
1872,Aroused,on_da_spectrum,1.33e+18,10-11-2020 18:11,26,,,1,"sensually peeling the lid off a Yoplait peach yogurt (with the little chunks of peach in there), then gingerly stuffing my soft cock into the yogurt, getting so aroused that I immediately get hard, and then fucking the yogurt until I cum",,,
825,bitch,Snowfox087,1.33e+18,11-11-2020 07:26,0,,,0,bitch you stink,,,
1458,Dick Licker,janroe,1.33e+18,10-11-2020 23:33,0,,,0,Hannity the dick licker ? Go Donnie,,,
2974,dickslap,MAGlLlW,1.33e+18,11-11-2020 06:30,5,,,1,So sleepy. Wake me up with a dickslap 🥺,,,
2899,cunt,WhiteBull3,1.33e+18,11-11-2020 09:41,0,,,1,Cunts in a cunt party do something cunty shocker,,,
3245,fingerfucking,kathrinthenig,1.33e+18,10-11-2020 01:03,0,,,1,"So I was fingerfucking this babe in a taxi then my neighbor shouted ""Gwe, mukazzi wo ojja mukwatilira ewakkka"". You guys…",,,
1373,Cuntass,AlexYes01165225,1.33e+18,10-11-2020 17:01,2,,,0,"Excited! Btw... u can say cuntass in the lil nas x live event game, fix it",,,
1236,cunilingus,SheSo_Chocolate,1.33e+18,11-11-2020 02:53,0,,,0,This nigga Chappelle called Condolezza Rice “Cunilingus Rice” 🤣🤣🤣🤣🤣🤣🤣🤣,,,
2147,ass cowboy,Rumpcha,1.33e+18,11-11-2020 02:46,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦,,,
735,big butt,StratScorpion,1.33e+18,10-11-2020 13:50,0,,,0,"MH? And yeah, its good news with a big bug butt...",,,
1105,Breast Job,__xoxochey,1.33e+18,09-11-2020 19:45,9,,,0,not me looking at breast augmentation before and after again and convincing myself i need a boob job,,,
3355,skank bitch,BrodyTatsumi,1.33e+18,09-11-2020 23:37,1,,,1,WITHOUT FEELING IRRITABLE. EVERY TIME I PLAY PERSONA 4 AND EXPLORE THE DUNGEON I GOTTA MUTE IT AND PUT ON MY OWN MUSIC BECAUSE I CAN�T STAND LISTENING TO HER BITCH ASS TALK WITHOUT MY HEAD HURTING. I FUCKING HATE THIS DUMB SKANK �UWU I�M SUCH A FANGIRL FOR SENPAI!!1!1!1!!1�,,,
1224,Cockhead,chesney_bea,1.33e+18,10-11-2020 11:22,2,,,0,And the question was about sexism - what a cockhead !!!,,,
2660,brothel,AngelFlxffz,1.33e+18,11-11-2020 07:44,1,,,1,"(( More updates; Dixie owns a small, very Moulin Rouge like club named Red Room Mill, and she's pretty much the brothel mom type. Got some milf energies and cares deeply for all her boys, girls, and babies.",,,
3191,eat pussy,WHODATISLEE,1.33e+18,11-11-2020 07:27,0,,,1,I eat pussy for my own pleasure,,,
1748,Aroused,Rebeka80721106,1.33e+18,10-11-2020 21:42,0,,,1,#Words #Art &amp; #goodnight “So perfect was Naoko’s physical beauty now that it aroused nothing sexual in me.” Haruki Mur…,,,
1392,cuntfucker,artiekaytoo,1.32e+18,07-11-2020 06:45,0,,,0,"imagining the alternate universe where everyone is gay and ""cuntfucker"" is a well-known heterophobic slur esp. in rural areas",,,
2990,eat pussy,xlolojauregui_x,1.33e+18,11-11-2020 10:40,4,,,1,im gonna eat this pussy for lunch and dinner,,,
2430,bitch,iamsashakae,1.33e+18,11-11-2020 07:26,0,,,1,some big dck only thing that a bitch want!,,,
3516,sluts,Edson_8,1.33e+18,11-11-2020 04:37,0,,,1,PSG are big sluts if they sanction this,,,
417,Bad Fuck,chutyapcentral,1.33e+18,11-11-2020 06:46,0,,,0,I'm going to fail these mids so bad it's not even funny holy fuck,,,
409,Bad Fuck,BadSongsBOT,1.33e+18,11-11-2020 06:56,0,,,0,Kanye West - All of the Lights it's bad as fuck,,,
934,bitchtits,bitchtits_265,1.33e+18,08-11-2020 11:21,0,,,0,Well she was right,,,
3259,prostitute,youlovejoell,1.33e+18,11-11-2020 04:20,0,,,1,Prostitute vibes,,,
1497,erection,abanks602,1.33e+18,11-11-2020 07:53,0,,,0,I wonder if Rudy was investigating “Erection fraud”.,,,
3419,slut,Nolafreakslut,1.35e+18,09-01-2021 09:29,0,,,1,Wya slut me out,,,
2003,Aroused,Delibird444,1.33e+18,10-11-2020 13:39,3,,,1,I'm aroused,,,
2528,boobies,metalhead198,1.33e+18,11-11-2020 07:46,0,,,1,Mmmm boobies,,,
178,ass,yngsol3,1.33e+18,11-11-2020 06:54,0,,,0,"Hype yourself up, cuz no one else will in this hater ass world",,,
412,Bad Fuck,jvzmineperez,1.33e+18,11-11-2020 06:53,1,,,0,seeing videos of myself sad as fuck makes me even feel bad for myself 😭😂,,,
211,ass,PunishmentHurts,1.33e+18,11-11-2020 06:56,0,,,0,"I said IT sounds good, I didn’t say I sound good. The three chord song currently kicking my ass, BNL, Steven Page",,,
829,bitch,thewhole36oz,1.33e+18,11-11-2020 07:26,0,,,0,😂😂😂 whole time that 1 bitch aint nothin like me... sooo she wont ever know no better 😌,,,
1696,Aroused,HisLittleHoe1,1.33e+18,10-11-2020 23:49,0,,,1,“You look good like that.” You chuckled taking Another photo. “Mhm. Like this. Arms over my head. Waiting.” He purred.…,,,
250,ass,SlayerOfWaifu,1.33e+18,11-11-2020 06:55,1,,,0,If you think Fairy Tail is ass you do you 🤷🏽‍♂️ 👍🏽,,,
2364,big butt,barbz4luvz,1.33e+18,11-11-2020 06:17,0,,,1,That girl is ___________ Never trust a big butt and smile,,,
1047,boobies,mandaruthless,1.33e+18,11-11-2020 06:24,0,,,0,Why couldn’t god have blessed me with the little boobies that fit inside lace bralettes... I’m bitter about it,,,
395,assfucker,sweary_bot,1.32e+18,06-11-2020 00:41,0,,,0,Do your parents think assfucker is a offensive insult? I'm not convinced :/,,,
526,Ball licker,Walther56138365,1.33e+18,09-11-2020 17:28,0,,,0,And your like a democrat ball licker,,,
1523,pussies,Smite_Scoped,1.33e+18,11-11-2020 04:50,0,,,0,I made a tiktok and it got taken down for harassment. So I'm post it here cause I know Twitter ain't some pussies,,,
1779,Aroused,IVE_DoneitAgain,1.33e+18,10-11-2020 20:55,1,,,1,I’m aroused sexually,,,
1336,cunt,LetsStartAgain3,1.33e+18,11-11-2020 09:08,0,,,0,Piers Morgan wants people who refuse to take the COVID vaccine to be banned from travelling. Authoritarian cunt.,,,
3029,eat pussy,senjougamara,1.33e+18,11-11-2020 09:45,0,,,1,i'd Eat My Pussy if i Cld ##TBH,,,
1489,eat me,yazawabot_,1.33e+18,11-11-2020 10:49,0,,,0,"Getting to eat my handmade osechi, you should be the happiest person in the world, right? Have lots of shrimp, okay? I want you to live a long life and keep cheering for me! ♡",,,
361,assbandit,_AssBandit_,1.32e+18,02-11-2020 20:28,0,,,0,GOOD JOB KIDDO 🥳🎉🥳🎊,,,
986,Blowjob,swkinkbot,1.33e+18,11-11-2020 08:05,0,,,0,breha organa has a blowjob kink,,,
2512,Blowjob,lexxin24,1.33e+18,11-11-2020 08:06,0,,,1,hmmm really wanna make blowjob content ...,,,
1918,Aroused,unbre1ieveable,1.33e+18,10-11-2020 16:40,0,,,1,This photo has me aroused,,,
844,bitch,soimmira,1.33e+18,11-11-2020 07:26,2,,,0,"Bitch, sit down",,,
3476,slut,ChamorroRomeo,1.35e+18,09-01-2021 08:39,0,,,1,you think because u listen to obscure japanese rock and solange that youre sophisticated I'll stab you slut,,,
845,bitch,raindropsvol6,1.33e+18,11-11-2020 07:26,0,,,0,Bitch where??,,,
3186,eat pussy,CassieConrad14,1.33e+18,11-11-2020 07:28,0,,,1,Eat my pussy,,,
645,Balls,KNIFEFUCKING,1.33e+18,11-11-2020 07:23,0,,,0,not michigan having 5000 new covid cases per day but your bitchass eating out and giving a 9.81 dollar tip on a $300 tab.... choke on my cock and balls . Die,,,
136,ass,seokleem,1.33e+18,11-11-2020 06:56,0,,,0,It is. Raining for a long ass time here hahaha. We might work around umbrellas.,,,
2092,ass,jerrellFSFR,1.33e+18,11-11-2020 06:54,0,,,1,More videos of your dummy kicking your ass?,,,
1096,Breast Job,WilliamNaughto3,1.33e+18,10-11-2020 13:25,2,,,0,that's their job or are they still on the breast parents always respserbe for there child if not don't have them most do more damage to be quite honest,,,
1252,cunt,ilovelilyachty,1.33e+18,11-11-2020 09:43,0,,,0,"trump got a lump and his wife finna dump he runnin like he in forest gump his hair in a clump, someone give him a hump, a…",,,
190,ass,patsymariposa_,1.33e+18,11-11-2020 06:56,0,,,0,**Mayor of big ass foreheads**,,,
1938,Aroused,nschneider72,1.33e+18,10-11-2020 15:50,0,,,1,So aroused rt now!!,,,
1987,Aroused,heli0si,1.33e+18,10-11-2020 14:13,1,,,1,I think I'm slightly aroused,,,
2828,coochie,Whol3som3TeaArt,1.33e+18,11-11-2020 08:52,1,,,1,Got my coochie throbbin 🥴😌,,,
2757,Clit,kimtaezed,1.33e+18,11-11-2020 05:50,1,,,1,i will cut your clit,,,
1246,cunt,treskadeka,1.33e+18,11-11-2020 09:45,0,,,0,Piers Morgan wants people who refuse to take the COVID vaccine to be banned from travelling. Authoritarian cunt.,,,
568,Balls,uMhlaba_kaLanga,1.33e+18,11-11-2020 07:17,0,,,0,"It's a sayin, it's not taken in its literal meanin, you hairy balls.",,,
2388,big butt,H0N3YK00,1.33e+18,11-11-2020 01:30,0,,,1,i think my butt is too big😌,,,
1457,Dick Licker,HRH_Tracy,1.33e+18,11-11-2020 01:40,0,,,0,can you guys get off of dick? He’s a Trump boot licker...a few crocodile tears and you forget what a total sell out he is?,,,
477,Bad Fuck,sapphicsade,1.33e+18,11-11-2020 06:51,1,,,0,fUCK BEING GOOD IM A BAD BITCH IM SICK OF MFS TRYNA TELL ME HOW TO LIVE WACK HOES HATE UNDER MY PICTURES ON THE GRAM BITCH YOU BETTER HOPE I NEVER RUN ACROSS YOUR MAN,,,
876,bitch,paperlockbook,1.33e+18,11-11-2020 07:26,1,,,0,"lol when I do that why is it always wrong in his eyes, whereas when he does it's always right. Ah bitch😏",,,
3490,slut,princesssdonn,1.35e+18,09-01-2021 08:28,0,,,1,I'll let my nigga do whatever � I'm with it all. slut me tf out idc,,,
2233,Bad Fuck,DomThaDon24_7,1.33e+18,11-11-2020 05:48,0,,,1,If I fuck a bitch from the front she a bad one,,,
1036,boobies,dracowhore,1.33e+18,11-11-2020 07:01,0,,,0,exactly soulmate things you knew I was thinking of boobies you always have my back babe 🥺,,,
1312,cunt,Assanah_,1.33e+18,11-11-2020 08:09,0,,,0,"Yo man... No one forced you to be on that beautiful song. If you realized you performed below par, that's totally on you to take responsibility of. Stop acting as if Davido pointed a guy at your to be featured. ... Cunt!!!🤧🤧",,,
3421,slut,SINCERELYASlA,1.35e+18,09-01-2021 09:28,0,,,1,finna get fucked like the fucking slut that I am,,,
3530,sodomize,URLFOX,1.33e+18,11-11-2020 08:40,0,,,1,"just taste my breath, sodomize me",,,
1773,Aroused,RicoDiMirtilli,1.33e+18,10-11-2020 21:03,1,,,1,Im sexually aroused,,,
3538,suck,dannylatrelll,1.33e+18,11-11-2020 13:04,0,,,1,goodmorning suck my dick,,,
3249,fingerfucking,iamtricia118,1.33e+18,09-11-2020 18:09,0,,,1,"So I was fingerfucking this babe in a taxi then my neighbor shouted ""Gwe, mukazzi wo ojja mukwatilira ewakkka"". You guys…",,,
1917,Aroused,henderstu,1.33e+18,10-11-2020 16:43,1,,,1,equal parts aroused and repelled,,,
1421,Dick for brains,kill4hobi,1.33e+18,09-11-2020 21:36,0,,,0,if u hate on anything i like u have dick breath &amp; cow shit for brains. if u hate on anything i dislike u the funniest person in the world,,,
96,Aroused,Juddisyourgirl,1.33e+18,10-11-2020 16:56,0,,,0,○sexually aroused ○happy ●what is the sole purpose of my existence? what is my life?,,,
2018,Aroused,TisNotAGame,1.33e+18,10-11-2020 13:02,0,,,1,"Well now I never WON’T think about trump jerking off dolphins. Not sure how I feel about this but for now, mostly aroused.",,,
2244,Bad Fuck,ilovebaldwomen,1.33e+18,11-11-2020 04:55,6,,,1,i wanted to fuck nicki minaj so bad when anaconda came out,,,
2738,Clit,chauncey666_,1.33e+18,11-11-2020 08:27,2,,,1,"my peen isn’t even small n I b wishin it was more huge everyday, idk how y’all fools with little tiny clit dix even leave the crib lmao",,,
2557,boobies,Paintpot17,1.33e+18,11-11-2020 08:05,0,,,1,"She's being celebrated for her apparent scrotum as well,not just her boobies.",,,
